,codigo_trecho,vl_km_inic,vl_km_fina,vl_extensa,VMDa_C,VMDa_D,ds_sup_fed,GEH,acidentes_sem_vitima,acidentes_com_vitima,acidentes_com_mortos,acidentes_totais,UPS_medio,UPS_max,UPS_min,VDM,ICA_medio,ICA_max,ICA_min,tipo_pista,tipo_area,tipo_terreno
897,135BMA0135,178.7,199.5,20.8,2726.0,2707.0,PAV,,0.0,5.0,3.0,8.0,9.142857142857142,18.0,5.0,5168.0,6.263,7.799,5.111,Simples,Rural,Plano
898,135BMA0170,224.5,234.9,10.4,1290.0,1233.0,PAV,,0.0,3.0,0.0,3.0,5.0,5.0,5.0,2349.0,5.949333333333333,7.799,4.938,Simples,Rural,Plano
899,135BMA0190,234.9,291.4,56.5,1229.0,1095.0,PAV,A,0.0,8.0,3.0,11.0,7.9,13.0,5.0,2086.5,5.0418,5.111,4.938,Simples,Rural,Plano
900,135BMA0210,291.4,309.9,18.5,1240.0,1347.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2446.0,4.938,4.938,4.938,Simples,Rural,Ondulado
901,135BMA0230,309.9,323.2,13.3,1304.0,1439.0,PAV,,0.0,2.0,0.0,2.0,5.0,5.0,5.0,2454.0,6.573,8.035,5.111,Simples,Rural,Ondulado
902,135BMA0235,323.2,339.3,16.1,1403.0,1601.0,PAV,,0.0,0.0,2.0,2.0,13.0,13.0,13.0,2750.0,5.111,5.111,5.111,Simples,Rural,Plano
903,135BMA0250,341.5,358.2,16.7,1405.0,1483.0,PAV,,0.0,2.0,1.0,3.0,7.666666666666667,13.0,5.0,3299.0,5.053333333333334,5.111,4.938,Simples,Rural,Plano
904,135BMA0252,358.2,375.6,17.4,1448.0,1526.0,PAV,,0.0,0.0,1.0,1.0,13.0,13.0,13.0,3390.0,5.111,5.111,5.111,Simples,Rural,Plano
905,135BMA0270,375.6,391.3,15.7,1467.0,1528.0,PAV,,0.0,0.0,1.0,1.0,13.0,13.0,13.0,3412.0,5.111,5.111,5.111,Simples,Rural,Plano
906,135BMA0272,391.3,411.4,20.1,1348.0,1492.0,PAV,,1.0,2.0,0.0,3.0,3.6666666666666665,5.0,1.0,3263.0,5.074,5.346,4.938,Simples,Rural,Ondulado
907,135BMA0290,432.4,475.9,43.5,828.0,944.0,PAV,A,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2165.0,4.938,4.938,4.938,Simples,Rural,Ondulado
908,135BMA0292,475.9,495.6,19.7,1245.0,1350.0,PAV,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2881.0,5.111,5.111,5.111,Simples,Rural,Plano
909,135BPI0380,38.8,40.0,1.2,1685.0,1521.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3209.0,7.799,7.799,7.799,Simples,Urbana,Plano
910,135BPI0390,40.0,40.3,0.3,1685.0,1521.0,DUP,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3209.0,4.971,4.971,4.971,Dupla,Urbana,Plano
911,135BPI0393,40.6,76.7,36.1,1177.0,964.0,PAV,,0.0,3.0,1.0,4.0,7.0,13.0,5.0,2168.0,5.7829999999999995,7.799,5.111,Simples,Rural,Plano
912,135BPI0397,88.0,119.5,31.5,1281.0,1028.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2342.0,4.938,4.938,4.938,Simples,Rural,Ondulado
913,135BPI0400,119.5,121.4,1.9,903.0,870.0,PAV,,0.0,0.0,1.0,1.0,13.0,13.0,13.0,2948.0,7.799,7.799,7.799,Simples,Urbana,Plano
914,135BPI0410,125.3,176.8,51.5,673.0,654.5,PAV,,1.0,5.0,1.0,7.0,6.5,13.0,1.0,2274.0,5.111,5.111,5.111,Simples,Rural,Plano
915,135BPI0415,176.8,195.8,19.0,604.0,586.0,PAV,,0.0,2.0,1.0,3.0,7.666666666666667,13.0,5.0,1998.0,6.028,8.035,4.938,Simples,Rural,Ondulado
916,135BPI0417,195.8,209.8,14.0,604.0,586.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,1998.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
917,135BPI0420,209.8,227.9,18.1,869.0,830.0,PAV,,0.0,2.0,1.0,3.0,11.5,13.0,10.0,2520.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
918,135BPI0423,227.9,258.2,30.3,864.0,826.0,PAV,,2.0,1.0,2.0,5.0,6.6,13.0,1.0,2504.0,5.0764,5.111,4.938,Simples,Rural,Plano
919,135BPI0425,258.2,295.2,37.0,811.0,787.0,PAV,,0.0,2.0,2.0,4.0,9.0,13.0,5.0,2405.0,5.111,5.111,5.111,Simples,Rural,Plano
920,135BPI0427,295.2,311.9,16.7,811.0,787.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2405.0,4.938,4.938,4.938,Simples,Rural,Ondulado
921,135BPI0430,311.9,316.8,4.9,871.0,828.0,PAV,,0.0,2.0,0.0,2.0,10.0,10.0,10.0,2479.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
922,135BPI0435,316.8,322.9,6.1,844.0,803.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2390.0,7.799,7.799,7.799,Simples,Urbana,Plano
923,135BPI0440,322.9,349.4,26.5,775.0,740.0,PAV,,1.0,11.0,0.0,12.0,8.0,30.0,1.0,2238.0,5.479285714285714,8.035,4.938,Simples,Rural,Plano
924,135BPI0450,349.4,408.1,58.7,679.0,554.0,PAV,,4.0,4.0,0.0,8.0,3.4285714285714284,6.0,1.0,2107.0,5.479285714285714,8.035,4.938,Simples,Rural,Plano
925,135BPI0470,408.1,504.4,96.3,479.0,445.0,PAV,A,0.0,12.0,3.0,15.0,7.071428571428571,13.0,5.0,2332.6428571428573,5.098642857142857,5.111,4.938,Simples,Rural,Plano
926,135BPI0480,507.2,515.5,8.3,835.0,796.0,PAV,,1.0,2.0,1.0,4.0,8.0,13.0,5.0,2670.0,6.903,7.799,5.111,Simples,Urbana,Plano
927,135BPI0495,535.1,590.3,55.2,750.0,752.0,PAV,A,1.0,15.0,2.0,18.0,8.5,18.0,5.0,1943.0,5.311333333333333,7.799,4.938,Simples,Rural,Plano
928,135BPI0510,590.3,618.1,27.8,867.0,1093.0,PAV,,1.0,1.0,2.0,4.0,8.0,13.0,1.0,2520.0,7.14275,8.035,4.938,Simples,Urbana,Ondulado
929,135BPI0511,618.1,641.0,22.9,864.0,1089.0,PAV,,0.0,4.0,0.0,4.0,6.666666666666667,10.0,5.0,2496.0,5.053333333333334,5.111,4.938,Simples,Rural,Plano
930,146BMG0230,371.3,373.6,2.3,4256.0,3768.0,PAV,,1.0,21.0,3.0,25.0,10.357142857142858,23.0,5.0,4724.785714285715,5.233285714285714,7.799,4.938,Simples,Rural,Ondulado
931,146BMG0250,397.7,421.6,23.9,3032.0,1943.0,PAV,,1.0,9.0,1.0,11.0,8.428571428571429,18.0,5.0,4311.285714285715,5.769142857142858,6.626,4.938,Simples,Rural,Montanhoso
932,146BMG0252,421.6,426.9,5.3,2207.0,2288.0,PAV,,0.0,2.0,0.0,2.0,5.0,5.0,5.0,4551.0,4.938,4.938,4.938,Simples,Rural,Ondulado
933,146BMG0253,426.9,462.9,36.0,2107.0,2959.5,PAV,,5.0,24.0,2.0,31.0,10.785714285714286,23.0,1.0,3005.285714285714,5.767571428571428,8.035,4.938,Simples,Rural,Montanhoso
934,146BMG0270,462.9,477.9,15.0,1101.0,1102.0,PAV,,4.0,10.0,1.0,15.0,16.75,23.0,6.0,3957.0,6.220750000000001,8.035,5.111,Simples,Rural,Plano
935,153BGO0312,0.0,31.9,31.9,2481.0,2059.0,PAV,,2.0,13.0,0.0,15.0,5.153846153846154,10.0,1.0,3684.0,5.317769230769231,7.799,5.111,Simples,Rural,Plano
936,153BGO0330,31.9,57.8,25.9,2483.0,2061.0,PAV,,5.0,3.0,1.0,9.0,4.125,18.0,1.0,3684.0,5.425375,7.799,4.938,Simples,Rural,Plano
937,153BGO0340,57.8,68.9,11.100000000000001,2596.5,2355.0,PAV,,5.0,5.0,0.0,10.0,5.0,10.0,1.0,3729.6666666666665,5.501333333333332,7.799,4.938,Simples,Rural,Plano
938,153BGO0350,68.9,107.5,38.6,2570.0,2503.0,PAV,,3.0,23.0,4.0,30.0,9.444444444444445,28.0,2.0,3707.0,6.036722222222222,8.035,4.938,Simples,Rural,Plano
939,153BGO0370,107.5,124.9,17.4,2696.0,2668.0,PAV,A,1.0,8.0,2.0,11.0,9.571428571428571,15.0,5.0,3851.0,5.061571428571428,5.111,4.938,Simples,Rural,Plano
940,153BGO0390,124.9,142.4,17.5,2864.0,2948.0,PAV,,1.0,10.0,0.0,11.0,7.285714285714286,15.0,1.0,4337.0,5.070428571428571,5.346,4.938,Simples,Rural,Ondulado
941,153BGO0392,142.4,176.5,34.1,2632.0,2760.0,PAV,,3.0,22.0,1.0,26.0,7.411764705882353,18.0,1.0,3946.0,5.2626470588235295,8.035,4.938,Simples,Rural,Plano
942,153BGO0410,176.5,202.7,26.2,3637.0,3816.0,PAV,A,4.0,24.0,6.0,34.0,12.625,66.0,1.0,6138.0,5.929375,7.799,4.938,Simples,Rural,Plano
943,153BGO0430,213.0,243.2,30.2,2289.0,2507.0,PAV,A,3.0,13.0,2.0,18.0,7.230769230769231,23.0,1.0,3499.0,5.2512307692307685,7.799,4.938,Simples,Rural,Plano
944,153BGO0450,243.2,275.6,32.4,2157.0,2500.0,PAV,A,2.0,14.0,1.0,17.0,6.538461538461538,15.0,1.0,4306.0,5.701076923076924,8.035,4.938,Simples,Rural,Ondulado
945,153BGO0452,275.6,285.3,9.7,2003.0,2190.0,PAV,,2.0,9.0,2.0,13.0,9.125,23.0,5.0,3606.0,5.368375,8.035,4.938,Simples,Rural,Ondulado
946,153BGO0470,285.3,289.8,4.5,1934.0,2110.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3097.0,4.938,4.938,4.938,Simples,Rural,Ondulado
947,153BGO0471,289.8,305.1,15.3,1934.0,2110.0,PAV,,1.0,10.0,0.0,11.0,10.2,20.0,1.0,3097.0,6.117,7.799,4.938,Simples,Rural,Plano
948,153BGO0472,305.1,320.4,15.3,1509.0,1564.0,PAV,,1.0,11.0,1.0,13.0,9.857142857142858,23.0,5.0,2969.0,5.420857142857143,7.799,4.938,Simples,Rural,Plano
949,153BGO0474,320.4,323.1,2.7,2141.0,2126.0,PAV,,0.0,3.0,0.0,3.0,7.5,10.0,5.0,2919.0,6.455,7.799,5.111,Simples,Rural,Plano
950,153BGO0490,323.1,358.2,35.1,2005.0,2089.0,PAV,,4.0,24.0,2.0,30.0,6.818181818181818,15.0,1.0,3374.0,5.4067727272727275,7.799,4.938,Simples,Rural,Plano
951,153BGO0495,358.2,361.0,2.8,4432.0,4587.0,PAV,,0.0,3.0,2.0,5.0,41.0,41.0,41.0,7762.0,7.799,7.799,7.799,Simples,Urbana,Plano
952,153BGO0510,361.0,371.1,10.1,4425.0,4594.0,PAV,A,0.0,12.0,1.0,13.0,12.166666666666666,20.0,5.0,7808.0,5.540666666666667,8.035,4.938,Simples,Rural,Ondulado
953,153BGO0530,371.1,378.1,7.0,4425.0,4594.0,PAV,,0.0,4.0,3.0,7.0,19.666666666666668,28.0,13.0,7808.0,4.995666666666666,5.111,4.938,Simples,Rural,Ondulado
954,153BGO0550,378.1,403.0,24.9,2196.0,2256.0,PAV,,3.0,12.0,1.0,16.0,6.909090909090909,13.0,1.0,4503.0,5.521090909090909,7.799,4.938,Simples,Rural,Plano
955,153BGO0552,403.0,421.7,18.7,2343.0,2363.0,PAV,A,4.0,11.0,2.0,17.0,7.083333333333333,18.0,1.0,4652.416666666667,5.360916666666667,8.035,4.938,Simples,Rural,Ondulado
956,153BGO0560,421.7,436.9,15.2,2343.0,2363.0,DUP,,5.0,30.0,2.0,37.0,18.1,64.0,5.0,4666.0,3.8254000000000006,4.971,2.237,Dupla,Urbana,Plano
957,153BGO0570,436.9,445.2,8.3,4937.0,4858.0,DUP,,7.0,36.0,2.0,45.0,26.625,38.0,21.0,9274.0,4.657125000000001,4.971,3.616,Dupla,Urbana,Ondulado
958,153BGO0590,490.4,496.8,6.4,9757.0,9993.0,DUP,,13.0,40.0,3.0,56.0,50.4,110.0,12.0,17658.0,4.913200000000001,4.971,4.682,Dupla,Urbana,Plano
959,153BGO0592,496.8,501.3,4.5,10955.5,10938.5,DUP,,8.0,25.0,3.0,36.0,43.0,76.0,22.0,20118.5,4.22125,4.971,3.616,Dupla,Urbana,Montanhoso
960,153BGO0610,501.3,503.8,2.5,14078.0,14248.0,DUP,,5.0,20.0,1.0,26.0,118.0,118.0,118.0,19727.0,4.682,4.682,4.682,Dupla,Urbana,Ondulado
961,153BGO0612,503.8,513.1,9.3,12023.5,11961.5,DUP,,20.0,78.0,3.0,101.0,49.888888888888886,87.0,31.0,19019.666666666668,4.692,4.971,3.616,Dupla,Urbana,Ondulado
962,153BGO0620,513.1,515.8,2.7,9969.0,9675.0,DUP,,5.0,12.0,0.0,17.0,65.0,65.0,65.0,16544.0,4.682,4.682,4.682,Dupla,Urbana,Ondulado
963,153BGO0625,515.8,531.3,15.5,6448.0,6614.0,DUP,,4.0,25.0,3.0,32.0,12.0,33.0,5.0,12923.0,2.86,4.971,2.237,Dupla,Rural,Plano
964,153BGO0627,531.3,533.3,2.0,6448.0,6611.0,DUP,,0.0,5.0,0.0,5.0,25.0,25.0,25.0,12863.0,4.682,4.682,4.682,Dupla,Urbana,Ondulado
965,153BGO0628,533.3,555.5,22.2,6455.0,6608.0,DUP,A,5.0,14.0,1.0,20.0,7.333333333333333,18.0,1.0,12184.0,2.48175,4.971,2.237,Dupla,Rural,Plano
966,153BGO0632,555.5,565.3,9.8,5897.0,6223.0,DUP,,3.0,12.0,0.0,15.0,9.0,17.0,1.0,11057.0,2.442285714285714,3.616,2.237,Dupla,Rural,Ondulado
967,153BGO0650,565.3,582.4,17.1,4960.0,4985.0,DUP,,4.0,11.0,0.0,15.0,5.363636363636363,10.0,1.0,8381.0,2.5013636363636365,4.971,2.237,Dupla,Rural,Plano
968,153BGO0655,582.4,598.2,15.8,4960.0,4985.0,DUP,,3.0,9.0,1.0,13.0,6.1,13.0,1.0,8381.0,2.2861000000000002,2.41,2.237,Dupla,Rural,Plano
969,153BGO0670,598.2,621.7,23.5,5207.0,5239.0,DUP,,6.0,15.0,3.0,24.0,8.0,19.0,1.0,8872.0,2.6381333333333337,4.971,2.237,Dupla,Rural,Plano
970,153BGO0690,621.7,633.2,11.5,4822.0,4819.0,DUP,,3.0,6.0,0.0,9.0,6.6,12.0,5.0,8612.0,2.3178,2.41,2.237,Dupla,Rural,Montanhoso
971,153BGO0710,633.2,636.5,3.3,4822.0,4819.0,DUP,,1.0,1.0,1.0,3.0,9.5,13.0,6.0,8612.0,2.266,2.266,2.266,Dupla,Rural,Plano
972,153BGO0711,636.5,660.1,23.6,4736.0,4761.0,DUP,,7.0,17.0,1.0,25.0,6.176470588235294,14.0,1.0,8464.0,2.271058823529412,2.41,2.237,Dupla,Rural,Plano
973,153BGO0712,660.1,667.1,7.0,4454.0,4574.0,DUP,,0.0,7.0,0.0,7.0,8.75,15.0,5.0,7874.0,2.266,2.266,2.266,Dupla,Rural,Plano
974,153BGO0730,667.1,675.5,8.4,4454.0,4574.0,DUP,,1.0,5.0,1.0,7.0,7.8,13.0,5.0,7874.0,2.2602,2.266,2.237,Dupla,Rural,Plano
975,153BGO0750,675.5,696.7,21.2,4910.0,5047.0,DUP,A,2.0,10.0,1.0,13.0,6.5,15.0,1.0,8788.4,2.5336,4.971,2.237,Dupla,Rural,Plano
976,153BGO0770,696.7,703.6,6.9,3682.0,4576.0,DUP,,4.0,19.0,3.0,26.0,27.6,47.0,11.0,6881.2,4.971,4.971,4.971,Dupla,Urbana,Plano
977,153BMG0790,0.0,4.1,4.1,4560.0,5752.0,DUP,,2.0,5.0,0.0,7.0,6.75,11.0,5.0,9703.0,4.8265,4.971,4.682,Dupla,Urbana,Ondulado
978,153BMG0800,4.1,34.3,30.2,5107.5,5337.5,PAV,,7.0,33.0,3.0,43.0,9.590909090909092,18.0,1.0,9831.636363636364,5.3374999999999995,8.035,4.938,Simples,Rural,Plano
979,153BMG0810,34.3,58.0,23.7,5756.0,5954.0,PAV,,4.0,23.0,2.0,29.0,8.055555555555555,26.0,1.0,11043.0,5.056777777777778,5.346,4.938,Simples,Rural,Plano
980,153BMG0830,58.0,108.1,50.1,2608.0,2888.0,PAV,,5.0,39.0,4.0,48.0,10.08,29.0,1.0,5517.24,5.041799999999999,5.111,4.938,Simples,Rural,Plano
981,153BMG0850,108.1,129.9,21.8,3068.0,3275.0,PAV,A,0.0,9.0,2.0,11.0,11.833333333333334,20.0,5.0,5973.0,4.995666666666666,5.111,4.938,Simples,Rural,Ondulado
982,153BMG0857,129.9,147.7,17.8,3068.0,3275.0,PAV,,2.0,10.0,1.0,13.0,6.5,13.0,1.0,5973.0,5.0764,5.111,4.938,Simples,Rural,Plano
983,153BMG0863,147.7,165.7,18.0,2715.0,3124.0,PAV,,3.0,5.0,0.0,8.0,5.6,15.0,1.0,7478.0,5.111,5.111,5.111,Simples,Rural,Plano
984,153BMG0870,165.7,190.3,24.6,2651.0,2381.0,PAV,,4.0,10.0,1.0,15.0,9.571428571428571,20.0,1.0,5020.571428571428,5.086285714285714,5.111,4.938,Simples,Rural,Plano
985,153BMG0890,190.3,203.3,13.0,2399.0,1986.0,PAV,,1.0,3.0,1.0,5.0,9.666666666666666,23.0,1.0,4688.333333333333,5.111,5.111,5.111,Simples,Rural,Plano
986,153BMG0910,203.3,239.9,36.6,2673.0,2862.0,PAV,A,3.0,26.0,6.0,35.0,16.23076923076923,103.0,5.0,4603.0,5.938076923076922,7.799,5.111,Simples,Rural,Plano
987,153BPA0050,41.7,63.0,21.3,541.0,349.0,PAV,,1.0,0.0,1.0,2.0,7.0,13.0,1.0,631.0,6.455,7.799,5.111,Simples,Rural,Plano
988,153BPA0070,63.0,150.1,87.1,541.0,350.0,PAV,,0.0,2.0,2.0,4.0,9.0,13.0,5.0,631.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
989,153BPR1210,0.0,1.0,1.0,3229.0,3357.0,DUP,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3779.0,2.237,2.237,2.237,Dupla,Rural,Ondulado
990,153BPR1213,1.0,19.1,18.1,2210.0,2127.0,PAV,,3.0,25.0,2.0,30.0,10.266666666666667,40.0,1.0,4102.333333333333,5.4662,8.035,4.938,Simples,Rural,Plano
991,153BPR1220,19.1,24.7,5.6,3147.0,2611.0,PAV,,0.0,9.0,0.0,9.0,11.25,15.0,5.0,6255.0,6.9085,8.035,4.938,Simples,Urbana,Ondulado
992,153BPR1230,24.7,39.9,15.2,3490.0,2918.0,PAV,,5.0,19.0,2.0,26.0,10.5,34.0,1.0,6977.0,5.3557500000000005,8.035,4.938,Simples,Rural,Ondulado
993,153BPR1240,39.9,41.0,1.1,3502.0,2931.0,PAV,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7003.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
994,153BPR1250,41.0,41.9,0.9,3502.0,2931.0,DUP,,1.0,2.0,0.0,3.0,11.0,11.0,11.0,7003.0,4.971,4.971,4.971,Dupla,Urbana,Plano
995,153BPR1252,41.9,43.0,1.1,3112.0,2628.0,PAV,,0.0,6.0,0.0,6.0,30.0,30.0,30.0,6318.0,7.799,7.799,7.799,Simples,Urbana,Plano
996,153BPR1253,43.0,43.9,0.9,3112.0,2628.0,DUP,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6318.0,4.971,4.971,4.971,Dupla,Urbana,Plano
997,153BPR1255,43.9,52.5,8.6,4511.0,4545.0,PAV,A,0.0,7.0,2.0,9.0,10.166666666666666,23.0,5.0,10135.0,5.443666666666666,7.799,4.938,Simples,Rural,Ondulado
998,153BPR1270,52.5,66.6,14.1,1111.0,1327.0,PAV,,0.0,6.0,0.0,6.0,7.5,10.0,5.0,3209.0,5.08325,5.346,4.938,Simples,Rural,Ondulado
999,153BPR1290,66.6,68.4,1.8,1147.0,1419.0,PAV,,0.0,2.0,0.0,2.0,10.0,10.0,10.0,3097.0,5.111,5.111,5.111,Simples,Rural,Plano
1000,153BPR1293,68.4,82.7,14.3,1143.0,1385.0,PAV,,2.0,4.0,0.0,6.0,4.4,6.0,1.0,2958.0,5.0418,5.111,4.938,Simples,Rural,Plano
1001,153BPR1295,82.7,99.2,16.5,1682.0,1809.0,PAV,,1.0,6.0,1.0,8.0,8.8,18.0,1.0,3708.0,5.0542,5.346,4.938,Simples,Rural,Ondulado
1002,153BPR1297,99.2,105.0,5.8,1682.0,1809.0,PAV,,1.0,2.0,1.0,4.0,12.0,18.0,6.0,3708.0,5.0245,5.111,4.938,Simples,Rural,Ondulado
1003,153BPR1298,105.0,108.0,3.0,1996.0,2059.0,PAV,,0.0,3.0,0.0,3.0,7.5,10.0,5.0,4474.0,6.573,8.035,5.111,Simples,Rural,Ondulado
1004,153BPR1300,108.0,110.1,2.1,1996.0,2059.0,PAV,,0.0,3.0,0.0,3.0,7.5,10.0,5.0,4474.0,7.917,8.035,7.799,Simples,Urbana,Ondulado
1005,153BPR1305,110.1,112.4,2.3,2122.0,2373.0,PAV,,1.0,4.0,0.0,5.0,21.0,21.0,21.0,4772.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
1006,153BPR1310,112.4,115.9,3.5,1336.0,1639.0,PAV,,1.0,0.0,1.0,2.0,14.0,14.0,14.0,4772.0,4.938,4.938,4.938,Simples,Rural,Ondulado
1007,153BPR1320,115.9,161.4,45.5,1335.0,1639.0,PAV,,3.0,12.0,1.0,16.0,6.909090909090909,13.0,1.0,3744.0,5.388090909090909,8.035,4.938,Simples,Rural,Plano
1008,153BPR1330,161.4,204.2,42.8,973.0,1633.0,PAV,,3.0,3.0,0.0,6.0,3.6,10.0,1.0,3930.0,6.1988,8.035,4.938,Simples,Rural,Plano
1009,153BPR1350,204.2,245.8,41.6,2989.0,4615.0,PAV,,1.0,7.0,0.0,8.0,4.5,5.0,1.0,7950.0,4.959625,5.111,4.938,Simples,Rural,Ondulado
1010,153BPR1410,306.0,329.2,23.2,1388.0,1457.0,PAV,A,3.0,9.0,0.0,12.0,6.0,16.0,1.0,2056.25,5.39,8.035,4.938,Simples,Rural,Ondulado
1011,153BPR1420,329.2,331.0,1.8,2108.0,1913.0,DUP,,2.0,1.0,1.0,4.0,20.0,20.0,20.0,3612.0,3.616,3.616,3.616,Dupla,Urbana,Montanhoso
1012,153BPR1430,331.0,335.0,4.0,2108.0,1913.0,PAV,,3.0,9.0,0.0,12.0,16.0,20.0,12.0,3612.0,7.486666666666667,8.035,6.626,Simples,Urbana,Montanhoso
1013,153BPR1431,335.0,339.1,4.1,1864.0,1550.0,PAV,,3.0,12.0,0.0,15.0,21.0,22.0,20.0,2989.0,7.877666666666667,8.035,7.799,Simples,Urbana,Plano
1014,153BPR1433,339.1,348.5,9.4,1811.0,1398.0,PAV,,5.0,8.0,1.0,14.0,8.285714285714286,15.0,2.0,2785.0,5.872142857142857,8.035,4.938,Simples,Rural,Ondulado
1015,153BPR1437,348.5,364.1,15.6,1685.0,1300.0,PAV,,3.0,7.0,1.0,11.0,7.285714285714286,19.0,5.0,2579.0,5.420857142857143,7.799,4.938,Simples,Rural,Plano
1016,153BPR1440,364.1,389.8,25.7,1601.0,1206.0,PAV,,1.0,10.0,3.0,14.0,10.0,18.0,5.0,2389.0,5.956333333333333,8.035,4.938,Simples,Rural,Ondulado
1017,153BPR1443,389.8,408.9,19.1,1543.0,1166.0,PAV,,0.0,6.0,0.0,6.0,6.0,10.0,5.0,2338.0,5.626399999999999,7.799,4.938,Simples,Rural,Ondulado
1018,153BPR1445,408.9,416.3,7.4,1732.0,1389.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,2743.0,5.346,5.346,5.346,Simples,N/A,Montanhoso
1019,153BPR1470,449.8,455.8,6.0,1889.0,1362.0,PAV,,2.0,4.0,1.0,7.0,8.75,13.0,5.0,3287.0,7.2715000000000005,8.035,6.626,Simples,Urbana,Montanhoso
1020,153BPR1475,455.8,456.6,0.8,2027.0,1712.0,PAV,,0.0,1.0,1.0,2.0,18.0,18.0,18.0,4637.0,8.035,8.035,8.035,Simples,Urbana,Ondulado
1021,153BPR1490,458.4,484.6,26.2,3500.0,3388.0,PAV,A,3.0,11.0,3.0,17.0,7.461538461538462,18.0,1.0,6917.0,5.938076923076922,8.035,4.938,Simples,Rural,Montanhoso
1022,153BPR1497,484.6,492.1,7.5,3160.0,3090.0,PAV,,0.0,5.0,1.0,6.0,9.5,13.0,5.0,6102.75,6.13425,8.035,4.938,Simples,Rural,Ondulado
1023,153BPR1500,492.1,522.5,30.4,3184.0,3157.0,PAV,,5.0,20.0,1.0,26.0,6.555555555555555,18.0,1.0,6180.0,5.138222222222222,6.626,4.938,Simples,Rural,Ondulado
1024,153BRS1650,0.0,7.7,7.7,2176.0,1671.0,PAV,,0.0,4.0,1.0,5.0,11.0,18.0,5.0,3706.3333333333335,5.21,5.346,4.938,Simples,N/A,Montanhoso
1025,153BRS1655,7.7,20.2,12.5,2002.0,1503.0,PAV,,0.0,9.0,0.0,9.0,9.0,15.0,5.0,3554.2,5.1704,5.346,4.938,Simples,Rural,Montanhoso
1026,153BRS1658,20.2,43.9,23.7,2134.0,1610.0,PAV,,2.0,16.0,3.0,21.0,9.307692307692308,43.0,5.0,3783.0,5.328307692307693,7.799,4.938,Simples,Rural,Ondulado
1027,153BRS1660,43.9,46.9,3.0,1685.0,1328.0,PAV,,2.0,8.0,0.0,10.0,21.0,26.0,16.0,3276.0,7.2125,7.799,6.626,Simples,Urbana,Montanhoso
1028,153BRS1662,46.9,51.5,4.6000000000000005,1685.0,1328.0,PAV,,2.0,24.0,0.0,26.0,30.5,50.0,5.0,3276.0,7.2715000000000005,8.035,6.626,Simples,Urbana,Montanhoso
1029,153BRS1785,367.7,398.8,31.1,1281.0,1356.0,PAV,,0.0,12.0,1.0,13.0,10.428571428571429,23.0,5.0,2254.1428571428573,6.271857142857143,7.799,4.938,Simples,Rural,Plano
1030,153BRS1800,400.7,404.7,4.0,1281.0,1356.0,DUP,,1.0,4.0,1.0,6.0,17.0,24.0,10.0,2177.0,4.8265,4.971,4.682,Dupla,Urbana,Ondulado
1031,153BRS1810,404.7,430.9,26.2,926.0,908.0,PAV,,0.0,8.0,0.0,8.0,6.666666666666667,15.0,5.0,2528.8333333333335,5.569500000000001,8.035,4.938,Simples,Rural,Plano
1032,153BRS1870,510.9,537.9,27.0,937.0,927.0,PAV,,0.0,2.0,0.0,2.0,5.0,5.0,5.0,1314.0,4.938,4.938,4.938,Simples,Rural,Ondulado
1033,153BRS1890,537.9,622.8,84.9,936.0,927.0,PAV,A,3.0,5.0,0.0,8.0,4.0,10.0,1.0,1314.0,5.012142857142857,5.111,4.938,Simples,Rural,Ondulado
1034,153BRS1910,622.8,629.5,6.7,1196.0,1261.0,PAV,,0.0,1.0,0.0,1.0,5.0,5.0,5.0,3312.0,5.111,5.111,5.111,Simples,Rural,Plano
1035,153BRS1920,629.5,638.4,8.9,1196.0,1261.0,PAV,,2.0,1.0,0.0,3.0,2.3333333333333335,5.0,1.0,2921.6666666666665,5.053333333333334,5.111,4.938,Simples,Rural,Plano
1036,153BRS1930,638.4,668.5,30.1,746.0,700.0,PAV,,1.0,1.0,0.0,2.0,3.0,5.0,1.0,2141.0,5.111,5.111,5.111,Simples,Rural,Plano
